Site,Platform,ElementType,Label,Description,ByType,By
All,All,Label,hp_imgAboutUsArrowOriginal,the arrow point down when menu collapse,xpath,"//div[@class='footer-aboutus']//span[@class='chevron mobile-only']"
All,All,Label,hp_pnlVehicleL2Category,the l2 categories under vehicles,xpath,"//div[@id='L2-0']//ul[@class='menu-dropdown-l2']"
All,landscape,Label,hp_pnlJobL2Category,the l2 categories under jobs,xpath,"//li[@class='menu-item l2']/a[@data-id='1150']"
All,portrait,Label,hp_pnlJobL2Category,the l2 categories under jobs,xpath,"//a[@class='l2-categories-link' and @data-id='1150']"
All,All,Button,hp_btnVehicleVolver,the btn under vehicle back to l1 category,xpath,"//div[@class='child-l2']//div[@id='button-back']"
All,landscape,Button,hp_btnJobVolver,the btn under job back to l1 category,xpath,"//div[@class='child-l2']//div[@id='button-back']"
All,portrait,Button,hp_btnJobVolver,the btn under job back to l1 category,xpath,"//ul[@id='subCatList-2' and @class='l2-categories']//span[@class='category-back-text']"
All,All,Label,hp_picCustomSkin,two static skin banners at left and right,xpath,"//div[contains(@class,'skin-campaign')]"
All,All,TextField,hp_txfMsgCount,count of unread messages,xpath,"//div[contains(@class,'item-message')]//div[@class='number-messages']"
All,portrait,TextField,hp_txfProfileMsgCount,count of unread messages in profile items,xpath,"//div[@class='profile-information']//div[@class='number-messages']"
All,portrait,TextField,hp_txfHamburgerMsgCount,count of unread messages in profile items,xpath,"//div[@class='mobile-only mobile-menu icon-mobile-menu']/div[@class='number-messages']"
All,landscape,Link,hp_lnkContainment,containment open-menu,xpath,"//div[@class='containment open-menu']"
All,All,Link,hp_lnkLegalTermOfUse,the login overlay link of terms of use,xpath,"//div[@class='legal-wrapper']//span[2]"
All,All,Link,hp_lnkLegalPrivacy,the login overlay link of privacy,xpath,"//div[@class='legal-wrapper']//span[4]"
All,All,Link,hp_lnkLegalCookie,the login overlay link of cookie,xpath,"//div[@class='legal-wrapper']//span[6]"
"mx_vns",All,Link,hp_lnkPopularCatSuggestions,PopularCatSuggestions on header,xpath,"//section[@id='search-controls']//div[@class='type-ahead-results-container']"
"mx_vns",All,Link,hp_lnkMotoPopularCatSuggestions,Moto PopularCatSuggestions on header,xpath,"//section[@id='search-controls']//div[@class='type-ahead-results-container']//a[contains(text(),'Motos')]"
"mx_vns",All,Link,hp_lnkMueblesPopularCatSuggestions,Muebles PopularCatSuggestions on header,xpath,"//section[@id='search-controls']//div[@class='type-ahead-results-container']//a[contains(text(),'Muebles')]"
"mx_vns",All,TextField,hp_txfCategoryNavigator,category text on header,xpath,"//div[@id='js-browse-item-text']"
"za",landscape,Label,hp_lblUserInfo,the icon for information list,xpath,"//div[@class='nav']"
mx_vns,All,Link,hp_lnkFirstPopulares,the first link to search popular keywords,xpath,"//a[contains(text(),'popularword016')]"
mx_vns,All,Link,hp_lnkFirstLocation,the first link to search popular location,xpath,"//a[contains(text(),'Guadalajara y Zona Metro')]"
mx_vns,All,Link,hp_lnkFirstCategory,the first link to search popular category,xpath,"//div[@class='seo-wrapper']//a[contains(text(),'Inmuebles en Venta en DF')]"
mx_vns,All,Button,hp_bthContact,the button to contact,xpath,"//span[contains(text(),'Contáctanos')]"
mx_vns,All,Button,hp_btnPostButtonFromOverlay,the post button when overlay appear,xpath,"//div[@class='welcome-wrapper']"
mx_vns,All,Label,hp_lblAdStatusMsg,the ad status message,xpath,"//div[@class='message']"
mx_vns,landscape,Label,hp_lblL1CategoryVehicule,the L1 category of vehicule,xpath,"//span[@class='item-primary-text' and contains(text(),'Vehículos')]"
mx_vns,landscape,Label,hp_lblL2CategoryMotos,the L2 category of Motos,xpath,"//span[@class='item-primary-text' and contains(text(),'Motos')]"
mx_vns,portrait,Label,hp_lblL1CategoryVehicule,the L1 category of vehicule,xpath,"//div[@class='category-name']//a[contains(text(),'Vehículos')]"
mx_vns,portrait,Label,hp_lblL2CategoryMotos,the L2 category of Motos,xpath,"//div[@class='category-name']//span[contains(text(),'Motos')]"
mx_vns,landscape,Link,hp_lnkL1CategoryVehicule,the L1 category link of vehicule,xpath,"//div[@id='L2-0']//a[@href='/s-venta-vehiculos/v1c64p1']"
mx_vns,portrait,Link,hp_lnkL1CategoryVehicule,the L1 category link of vehicule,xpath,"//div[@class='category-name']//a[@href='/s-venta-vehiculos/v1c64p1']"
All,All,TextField,hp_txfLocationPickerInput,the input of location on map picker,xpath,"//input[@id='locationPicker-input']"
All,All,Button,hp_btnConfirmOnLocationPicker,the button of confirm on location picker,xpath,"//div[@class='confirm-button']"
All,All,Button,hp_btnCloseMapPickerWindow,button to close location map picker,xpath,"//div[@id='close-modal']"
All,All,TextField,hp_txfLocationXalapa,the text Xalapa of location on map picker,xpath,"//li[@id='ChIJ2SXyoRwy24URfKRAQ7w3SFg']"
All,All,TextField,hp_txfLocationColon,the text Colon Echegaray of location on map picker,xpath,"//li[@id='ChIJ4zOj2OUC0oURoMmy9ROK9r4']"
All,All,TextField,hp_txfLocationAguascalientes,the text Aguascalientes of location on map picker,xpath,"//li[@id='ChIJuRMJdqXmKYQRHxX0saYvLmY']"
All,All,TextField,hp_txfLocationBaja,the text Baja California of location on map picker,xpath,"//li[@id='ChIJ0913qAxw14ARjt4YA5_9pPw']"
mx_vns,landscape,Label,hp_lblHeaderPart,the whole header part,xpath,"//div[@class='headerV3']"
mx_vns,portrait,Label,hp_lblHeaderPart,the whole header part,xpath,"//div[@id='header-wrapper']"
mx_vns,All,Label,hp_lblFooterPart,the whole footer part,xpath,"//div[@class='footer-wrapper']"
mx_vns,All,Label,hp_lblAllGalleryAdImageActiveV2,image of all the displayed gallery ad,xpath,"//div[contains(@class,'homepage-gallery-v2')]//div[contains(@class,'tileV2 regular listView slick-slide') and contains(@class, 'slick-active')]"
mx_vns,All,TextField,hp_txfFirstGalleryAdPriceV2,link of first ad's price in gallery V2,xpath,"//div[contains(@class,'homepage-gallery-v2')]//div[@data-tileadid][1]//div[contains(@class,'tile-price')]/span"
mx_vns,All,Label,hp_lblFirstGalleryAdImageV2,link of first ad in gallery V2,xpath,"//div[contains(@class,'homepage-gallery-v2')]//div[@data-tileadid][1]//img"
mx_vns,All,Button,hp_btnGalleryRightV2,right button of gallery ad,xpath,"//div[contains(@class,'homepage-gallery-v2')]//div[contains(@class,'icon-carousel-arrow-next')]"
mx_vns,All,Button,hp_btnGalleryLeftV2,left button of gallery ad,xpath,"//div[contains(@class,'homepage-gallery-v2')]//div[contains(@class,'icon-carousel-arrow-prev')]"
mx_vns,All,Label,hp_lblFirstGalleryAdV2,first active gallery ad,xpath,"//div[contains(@class,'homepage-gallery-v2')]//div[@class='slick-track']/div[contains(@class,'slick-current')]"
"za",all,TextField,hp_txfLogout2dot,the text logout,xpath,"//div[contains(@class,'nav')]//*[contains(text(),'Sign Out')]"
za,all,TextField,hp_txfRecentlyViewedTitle,the recenlty viewed article title,xpath,"//div[@class='recentViewWrapper homepage-gallery-wrapper']//div[@class='title']/span"
za,all,Label,hp_lblRecentlyViewedAdImg,the recenlty viewed image,xpath,"//div[@class='recentViewWrapper homepage-gallery-wrapper']//div[@class='tileV2 regular listView slick-slide slick-current slick-active']//div[@class='bolt-image bolt-image-cover bolt-image-hoverzoom']"
za,all,TextField,hp_txfRecentlyViewedAdPhotoCount,the recenlty viewed ad photo count,xpath,"//div[@class='recentViewWrapper homepage-gallery-wrapper']//div[@class='tileV2 regular listView slick-slide slick-current slick-active']//span[@class='tile-photo']"
za,all,TextField,hp_txfRecentlyViewedAdTitle,the recenlty viewed ad title,xpath,"//div[@class='recentViewWrapper homepage-gallery-wrapper']//div[@class='tileV2 regular listView slick-slide slick-current slick-active']//a[@class='href-link tile-title-text']"
za,all,TextField,hp_txfRecentlyViewedAdPrice,the recenlty viewed ad price,xpath,"//div[@class='recentViewWrapper homepage-gallery-wrapper']//div[@class='tileV2 regular listView slick-slide slick-current slick-active']//span[@class='ad-price ']"
za,all,TextField,hp_txfRecentlyViewedAdLocIcon,the recenlty viewed ad location icon,xpath,"//div[@class='recentViewWrapper homepage-gallery-wrapper']//div[@class='tileV2 regular listView slick-slide slick-current slick-active']//span[@class='icon-location-promotion']"
za,all,TextField,hp_txfRecentlyViewedAdLocText,the recenlty viewed ad location text,xpath,"//div[@class='recentViewWrapper homepage-gallery-wrapper']//div[@class='tileV2 regular listView slick-slide slick-current slick-active']//div[@class='tile-location one-liner']/b"
za,all,TextField,hp_txfRecentlyViewedActiveAd,the active ad recenlty viewed ad,xpath,"//div[@class='recentViewWrapper homepage-gallery-wrapper']//div[contains(@class,'tileV2 regular listView slick-slide') and contains(@class,'slick-active')] "
za,all,TextField,hp_txfRecentlyViewedPreBtn,the recenlty viewed previous button,xpath,"//div[@class='recentViewWrapper homepage-gallery-wrapper']//div[contains(@class,'icon-carousel-arrow-prev slick-prev slick-arrow')]"
za,all,TextField,hp_txfRecentlyViewedNextBtn,the recenlty viewed next button,xpath,"//div[@class='recentViewWrapper homepage-gallery-wrapper']//div[contains(@class,'icon-carousel-arrow-next slick-next slick-arrow')]"
za,all,TextField,hp_txfRecentlyViewedAllAd,the active ad recenlty viewed ad,xpath,"//div[@class='recentViewWrapper homepage-gallery-wrapper']//div[contains(@class,'tileV2 regular listView slick-slide')]"
za,All,Link,hp_lnkLocationBethlehem,the location link of Bethlehem,xpath,"//a[contains(text(),'Bethlehem')]"
za,All,Button,hp_btnSearch,the global search button,xpath,"//div[@class='button']//button"
za,All,Label,hp_lblLocationList,the location list label,xpath,//div[@class='location']
za,All,TextField,hp_keywordsSearchInput,the keywords search input,xpath,//input[@name='q']
za,All,Link,hp_keywordsSearchResult,the keywords search result,xpath,//div[@class='keyword']/div[@class='autocomplete']/a[1]
za,All,Link,hp_safetyTips,the safety tips on homepage,xpath,"//div[@class='post-ad-v2']//a[@class='post-btn']"
